codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C,Numero
194347,C,2025-02-19 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.560,11",53810,100,237,2,0,4,1,502,53810
197813,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.559,30",54593,100,237,2,0,1,1,3360,54593
197292,D,2025-08-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.558,54",30528,S,237,0,17,1,2,5866,30528
198666,C,2025-11-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.558,06",55322,100,237,2,0,1,1,5879,55322
195890,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.556,28",852,S,237,0,29,1,2,424,852
197921,C,2025-09-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.555,59",55079,100,237,2,0,1,1,5818,55079
199115,C,2025-11-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.555,35",55735,100,237,2,0,1,1,4162,55735
195886,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.553,76",315,S,237,0,29,1,2,1167,315
195635,D,2025-05-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.553,42",58196,1,237,0,22,1,2,245,58196
197803,C,2025-09-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.553,04",55213,100,237,2,0,1,1,746,55213
194559,D,2025-03-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.552,94",139682,1,237,0,22,1,2,92,139682
194555,D,2025-03-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.552,50",57650,1,237,0,22,1,2,245,57650
196594,C,2025-07-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.551,72",54754,100,237,2,0,2,1,478,54754
197086,C,2025-07-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.551,72",54754,100,237,2,0,4,1,478,54754
196890,C,2025-07-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.551,72",54754,100,237,2,0,3,1,478,54754
197548,C,2025-08-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.546,49",54811,100,237,2,0,2,1,5675,54811
197048,C,2025-07-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.546,27",54949,100,237,2,0,1,1,414,54949
197287,D,2025-08-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.545,22",674494,U,237,0,55,1,3,5562,674494
195745,C,2025-05-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.543,74",54634,100,237,2,0,1,1,3154,54634
197675,D,2025-09-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.540,00",71246,S,237,0,17,1,2,5866,71246
197381,C,2025-08-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.537,41",54581,100,237,2,0,1,1,5674,54581
194522,C,2025-02-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.534,60",54189,100,237,2,0,1,1,631,54189
195200,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.530,39",54213,100,237,2,0,3,1,4486,54213
194987,C,2025-03-27 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.530,39",54213,100,237,2,0,2,1,4486,54213
197857,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.528,51",54744,100,237,2,0,1,1,2411,54744
196063,D,2025-06-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.527,50",60455923,890,237,0,21,1,2,5484,60455923
197855,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.527,17",54742,100,237,2,0,1,1,2419,54742
197421,C,2025-08-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.527,13",55089,100,237,2,0,1,1,5848,55089
194503,D,2025-02-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.525,56",57580,1,237,0,22,1,2,245,57580
194737,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.524,00",53774,100,237,2,0,1,1,2426,53774
198004,D,2025-09-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.523,68",880,S,237,0,29,1,2,424,880
193773,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.523,42",53428,100,237,2,0,1,1,2412,53428
196313,D,2025-06-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.523,32",4694,55,237,0,22,1,2,5369,4694
194548,C,2025-03-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.521,60",53810,100,237,2,0,5,1,502,53810
194786,C,2025-03-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.521,60",53810,100,237,2,0,6,1,502,53810
194027,C,2025-01-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.521,60",53810,100,237,2,0,3,1,502,53810
193806,C,2025-01-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.521,60",53810,100,237,2,0,2,1,502,53810
197406,D,2025-08-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.520,57",385866001,U,237,0,55,1,3,4914,385866001
199013,C,2025-11-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.518,88",55590,100,237,2,0,2,1,582,55590
199269,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.518,88",55590,100,237,2,0,3,1,582,55590
194776,D,2025-03-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.518,81",139825,1,237,0,22,1,2,92,139825
199164,C,2025-12-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.516,92",55721,100,237,2,0,1,1,5422,55721
198843,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.514,69",54956,100,2,2,0,1,1,2422,54956
198845,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.514,69",54958,100,2,2,0,1,1,2413,54958
194999,D,2025-03-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.512,20",25030983050015,1,237,0,37,1,2,199,25030983050015
195269,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.510,68",53886,100,237,2,0,1,1,2410,53886
195504,C,2025-04-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.509,03",54503,100,237,2,0,1,1,779,54503
196257,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.508,57",54080,100,237,2,0,1,1,2419,54080
197819,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.508,21",54645,100,237,2,0,1,1,2416,54645
194600,C,2025-03-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.507,92",54113,100,237,2,0,2,1,561,54113
194903,C,2025-03-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.507,91",54113,100,237,2,0,3,1,561,54113
197133,D,2025-08-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.507,75",4813,55,237,0,22,1,2,5369,4813
196564,D,2025-06-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.506,27",58777,1,237,0,22,1,2,245,58777
196864,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.505,41",54316,100,237,2,0,1,1,2424,54316
196338,C,2025-06-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.505,39",54769,100,237,2,0,1,1,381,54769
195001,D,2025-03-28 00:00:00.000,FÉRIAS FUNCIONARIO,"1.504,55",0,,237,0,18,0,0,0,NULL
196955,D,2025-07-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.504,37",24,S,237,0,29,1,2,438,24
199040,D,2025-11-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.503,59",-715310,U,2,0,22,1,3,5562,-715310
195895,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.501,66",202530,S,237,0,29,1,2,5719,202530
196382,C,2025-06-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.500,01",54787,100,237,2,0,1,1,5082,54787
196037,D,2025-05-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.500,00",118,S,237,0,16,1,2,5269,118
197598,D,2025-09-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.500,00",4919,S,237,0,11,1,2,3018,4919
198931,D,2025-11-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.500,00",6113,S,2,0,42,1,2,5897,6113
198350,C,2025-10-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.499,54",55376,100,237,2,0,1,1,2838,55376
193823,C,2025-01-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.498,43",53987,100,237,2,0,1,1,4501,53987
197364,C,2025-08-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.497,45",54241,100,237,2,0,1,1,5767,54241
198869,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,39",55028,100,2,2,0,1,1,2426,55028
194269,C,2025-02-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,09",53990,100,237,2,0,3,1,2216,53990
194042,C,2025-01-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,09",53990,100,237,2,0,2,1,2216,53990
194695,C,2025-03-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,09",53990,100,237,2,0,5,1,2216,53990
194484,C,2025-02-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,09",53990,100,237,2,0,4,1,2216,53990
194968,C,2025-03-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.494,08",53990,100,237,2,0,6,1,2216,53990
197830,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.493,93",54716,100,237,2,0,1,1,2594,54716
199002,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.493,73",326,S,237,0,29,1,2,1167,326
193905,D,2025-01-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
194392,D,2025-02-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
194877,D,2025-03-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
195902,D,2025-05-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
195405,D,2025-04-22 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
196445,D,2025-06-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
196976,D,2025-07-21 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
197472,D,2025-08-20 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
198018,D,2025-09-22 00:00:00.000,ALSUS URBANIZADORA - PARCELAS IPTU,"1.491,97",0,,237,0,9,0,0,0,NULL
193774,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.491,75",53430,100,237,2,0,1,1,2594,53430
195478,C,2025-04-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.489,80",54490,100,237,2,0,1,1,394,54490
196272,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.489,53",54164,100,237,2,0,1,1,4151,54164
198727,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.489,20",55532,100,237,2,0,1,1,2216,55532
199073,C,2025-11-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.488,78",55706,100,237,2,0,1,1,3174,55706
199016,C,2025-11-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.488,75",55638,100,237,2,0,2,1,4556,55638
199127,C,2025-12-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.488,75",55638,100,237,2,0,3,1,4556,55638
199270,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.488,75",55638,100,237,2,0,4,1,4556,55638
199000,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.488,52",11,S,341,0,29,1,2,2587,11
195219,C,2025-04-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,85",54227,100,237,2,0,3,1,5765,54227
195007,C,2025-03-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,85",54227,100,237,2,0,2,1,5765,54227
195662,C,2025-05-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,85",54227,100,237,2,0,5,1,5765,54227
195493,C,2025-04-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,85",54227,100,237,2,0,4,1,5765,54227
195946,C,2025-05-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,84",54227,100,237,2,0,6,1,5765,54227
195399,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.487,22",20257,S,237,0,29,1,2,5559,20257
194610,C,2025-03-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.487,06",54208,100,237,2,0,1,1,2033,54208
197848,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.486,23",54735,100,237,2,0,1,1,4151,54735
197829,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.484,47",54715,100,237,2,0,1,1,4555,54715
196279,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.482,06",54171,100,237,2,0,1,1,2427,54171
196392,D,2025-06-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.480,59",380808001,U,237,0,55,1,3,4914,380808001
193691,C,2025-01-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.480,48",53879,100,237,2,0,1,1,5537,53879
197726,C,2025-09-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.478,75",55197,100,237,2,0,1,1,5753,55197
195830,C,2025-05-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.477,84",54588,100,237,2,0,1,1,2830,54588
193420,D,2025-01-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.477,24",4283,55,237,0,22,1,2,5369,4283
196291,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.475,55",54234,100,237,2,0,1,1,2408,54234
196927,D,2025-07-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.474,44",551,1,237,0,53,1,2,2570,551
193649,C,2025-01-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.472,38",53417,100,237,2,0,8,1,5378,53417
195263,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.472,25",53825,100,237,2,0,1,1,4151,53825
194037,C,2025-01-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.471,41",53975,100,237,2,0,2,1,4059,53975
194262,C,2025-02-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.471,40",53975,100,237,2,0,3,1,4059,53975
194945,C,2025-03-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,2,1,3591,54150
195117,C,2025-04-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,3,1,3591,54150
195346,C,2025-04-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,4,1,3591,54150
195920,C,2025-05-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,7,1,3591,54150
195718,C,2025-05-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,6,1,3591,54150
195542,C,2025-04-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.470,25",54150,100,237,2,0,5,1,3591,54150
199004,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.470,11",111,S,237,0,29,1,2,5793,111
197701,D,2025-09-05 00:00:00.000,DÉCIMO TERCEIRO - ADIANTAMENTO FUNCIONARIO,"1.469,70",0,,237,0,18,0,0,0,NULL
193662,C,2025-01-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.469,40",53934,100,237,2,0,1,1,3520,53934
196885,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.468,60",54428,100,237,2,0,1,1,2422,54428
197648,C,2025-09-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.467,97",55224,100,237,2,0,1,1,5865,55224
195741,C,2025-05-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.466,92",54432,100,237,2,0,2,1,4620,54432
196208,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.466,92",54432,100,237,2,0,3,1,4620,54432
195052,C,2025-04-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.466,89",54374,100,237,2,0,1,1,2948,54374
195494,C,2025-04-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.466,81",54347,100,237,2,0,2,1,1381,54347
195947,C,2025-05-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.466,80",54347,100,237,2,0,3,1,1381,54347
193654,C,2025-01-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.465,11",53742,100,237,2,0,3,1,804,53742
193959,C,2025-01-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.465,11",53742,100,237,2,0,4,1,804,53742
194126,C,2025-02-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.465,11",53742,100,237,2,0,5,1,804,53742
193628,C,2025-01-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.465,08",53852,100,237,2,0,1,1,478,53852
198435,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.465,01",701319,U,237,0,55,1,3,5562,701319
195049,C,2025-04-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.462,56",54370,100,237,2,0,1,1,763,54370
195101,C,2025-04-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.462,27",54289,100,237,2,0,2,1,1085,54289
195423,C,2025-04-22 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.462,26",54289,100,237,2,0,3,1,1085,54289
195779,C,2025-05-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.461,13",54065,100,237,2,0,1,1,2808,54065
196259,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.461,13",54118,100,237,2,0,1,1,2408,54118
195760,C,2025-05-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.460,91",53952,100,237,2,0,1,1,3360,53952
197824,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.459,80",54650,100,237,2,0,1,1,2412,54650
194241,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.457,43",53470,100,237,2,0,1,1,4151,53470
194144,D,2025-02-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.457,04",673461,S,237,0,17,1,2,5142,673461
196865,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.457,03",54317,100,237,2,0,1,1,5464,54317
194735,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.456,31",53736,100,237,2,0,1,1,3547,53736
197024,C,2025-07-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.453,91",54904,100,237,2,0,2,1,4786,54904
197218,C,2025-08-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.453,91",54904,100,237,2,0,3,1,4786,54904
196858,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.453,78",54310,100,237,2,0,1,1,2430,54310
195935,D,2025-05-21 00:00:00.000,APLICACAO INVESTIMENTOS,"1.452,29",0,,237,0,0,0,0,0,NULL
197244,C,2025-08-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.452,02",55055,100,237,2,0,1,1,5839,55055
195145,C,2025-04-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.451,05",54194,100,237,2,0,3,1,3174,54194
195446,C,2025-04-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.451,05",54194,100,237,2,0,4,1,3174,54194
194948,C,2025-03-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.451,05",54194,100,237,2,0,2,1,3174,54194
195085,C,2025-04-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.449,97",54387,100,237,2,0,1,1,3988,54387
196879,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.449,08",54379,100,237,2,0,1,1,5137,54379
194521,C,2025-02-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.448,76",54148,100,237,2,0,1,1,414,54148
197669,D,2025-09-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.445,94",9393,1,237,0,21,1,2,1282,9393
198156,C,2025-10-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.445,37",55299,100,237,2,0,1,1,5426,55299
193413,D,2025-01-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.445,18",23525,1,237,0,22,2,2,5408,23525
198244,D,2025-10-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.445,00",757,S,2,0,42,1,2,2554,757
196862,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.440,30",54314,100,237,2,0,1,1,5674,54314
193766,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.439,82",53404,100,237,2,0,1,1,2414,53404
197788,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.438,63",55209,100,237,2,0,1,1,151,55209
195165,C,2025-04-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.435,77",54331,100,237,2,0,2,1,672,54331
195449,C,2025-04-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.435,77",54331,100,237,2,0,3,1,672,54331
193567,C,2025-01-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.435,74",53849,100,237,2,0,1,1,5426,53849
193818,C,2025-01-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.435,03",53980,100,237,2,0,1,1,906,53980
